Selected parameters:
 1 Timeshift
 2 BX, nT (GSE, GSM)
 3 BY, nT (GSE)
 4 BZ, nT (GSE)
 5 Vx Velocity,km/s
 6 Vy Velocity, km/s
 7 Vz Velocity, km/s
 8 Proton Density, n/cc
 9 Proton Temperature, K
10 Flow pressure, nPa
11 AL-index, nT

YYYY DOY HR MN     1       2       3       4       5       6       7      8        9    10    11 
2015  74 14 18   5362   -0.56    1.53    0.13  -309.1    -2.5   -14.5  18.83   41688.  3.61   -52
2015  74 14 19   5314   -1.53    2.18    0.51  -309.1    -2.5   -14.5  18.83   41688.  3.61   -56
2015  74 14 20   5371   -1.41    2.33    0.53 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -61
2015  74 14 21   5423   -1.60    2.25    0.56 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -64
2015  74 14 22   5479   -2.00    2.27    0.85 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -61
2015  74 14 23   5533   -1.51    2.04    0.42 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -53
2015  74 14 24   5626    0.57    0.03   -0.62  -312.2    -1.1    -9.8  21.33   48694.  4.16   -42
2015  74 14 25   5761   -1.35    2.49    0.12  -312.2    -1.1    -9.8  21.33   48694.  4.16   -33
2015  74 14 26 999999 9999.99 9999.99 9999.99  -312.2    -1.1    -9.8  21.33   48694.  4.16   -25
2015  74 14 27 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -23
2015  74 14 28   5730    2.87   -1.21   -1.53 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -27
2015  74 14 29   5792    2.94   -1.24   -1.51 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -29
2015  74 14 30   5899    2.85   -1.46   -1.52 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -29
2015  74 14 31   5884    2.29   -0.79   -1.40  -305.8    -3.3   -16.5  18.56   43454.  3.48   -32
2015  74 14 32   5894    1.73   -0.09   -1.61  -305.8    -3.3   -16.5  18.56   43454.  3.48   -31
2015  74 14 33   5933    1.91    0.03   -2.04 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -25
2015  74 14 34   5969    1.89   -0.21   -1.82  -306.8    -0.1   -18.2  19.34   45454.  3.65   -25
2015  74 14 35   6006    1.58   -0.35   -1.36  -306.8    -0.1   -18.2  19.34   45454.  3.65   -27
2015  74 14 36   6040    1.80   -0.13   -1.65  -306.8    -0.1   -18.2  19.34   45454.  3.65   -28
2015  74 14 37   6075    2.45   -0.63   -1.64 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -28
2015  74 14 38   6115    2.84   -1.13   -1.39  -305.3    -3.1   -18.2  19.86   51197.  3.72   -26
2015  74 14 39   6138    2.91   -1.32   -1.18  -305.3    -3.1   -18.2  19.86   51197.  3.72   -29
2015  74 14 40   6149    3.05   -1.13   -1.49  -305.3    -3.1   -18.2  19.86   51197.  3.72   -33
2015  74 14 41   6192    2.88   -1.52   -1.44  -304.8    -4.8   -17.2  19.80   45853.  3.69   -34
2015  74 14 42   6240    2.47   -1.21   -1.01  -304.8    -4.8   -17.2  19.80   45853.  3.69   -31
2015  74 14 43   6272    3.24   -0.33   -1.10  -304.8    -4.8   -17.2  19.80   45853.  3.69   -36
2015  74 14 44   6310    2.60   -0.56   -0.80 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -40
2015  74 14 45   6317    1.82    0.11   -1.42 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -38
2015  74 14 46   6377    2.58    0.07   -1.72 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -37
2015  74 14 47   6414    2.35    0.90   -2.04  -305.7    -6.5   -14.0  18.60   48488.  3.49   -37
2015  74 14 48   6405    1.63    1.57   -1.91  -305.7    -6.4   -14.0  18.60   48372.  3.49   -36
2015  74 14 49   6377   -1.63    2.85   -0.71  -307.3     0.0   -18.7  18.78   34489.  3.56   -38
2015  74 14 50   6439   -2.11    3.53   -0.37  -307.0     0.0   -20.0  18.75   32098.  3.55   -44
2015  74 14 51   6517   -0.02    2.44   -0.95 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -49
2015  74 14 52   6393   -3.76    3.67    0.17  -307.5    -2.7   -16.9  16.16   26376.  3.07   -51
2015  74 14 53   6435   -4.01    4.07    0.19  -309.0     0.3   -17.8  16.65   26461.  3.19   -47
2015  74 14 54   6339   -3.86    3.13   -0.12  -309.2     1.8   -17.8  16.47   25324.  3.16   -47
2015  74 14 55   6365   -3.71    3.37   -0.05 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -51
2015  74 14 56   6367   -4.06    3.29    0.31  -312.2     3.4   -16.1  20.05   39438.  3.92   -53
2015  74 14 57   6335   -4.24    3.60    0.21  -310.5    -1.0   -15.5  19.21   36398.  3.71   -53
2015  74 14 58   6362   -3.38    4.58   -0.02  -309.8    -2.7   -15.2  18.87   35168.  3.63   -53
2015  74 14 59   6353   -3.43    4.58   -0.20  -307.4    -4.9   -15.0  17.78   30797.  3.37   -50
2015  74 15  0   6360   -3.35    4.67   -0.24  -307.2    -4.9   -15.4  17.57   30391.  3.33   -49
2015  74 15  1   6378   -3.14    5.02   -0.48  -306.7    -5.0   -16.5  17.11   29511.  3.23   -52
2015  74 15  2   6392   -3.13    5.08   -0.51 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -57
2015  74 15  3   6290   -3.14    4.95   -0.74  -307.4    -5.3   -15.6  17.91   29842.  3.39   -59
2015  74 15  4   6213   -3.34    4.87   -0.67  -307.9    -5.3   -15.4  17.59   29329.  3.35   -60
2015  74 15  5   6238   -2.48    4.92   -0.84  -309.6    -4.5   -12.8  17.08   28832.  3.28   -57
2015  74 15  6   6239   -2.62    4.99   -0.30  -308.1    -2.6   -13.5  18.19   31917.  3.46   -57
2015  74 15  7   6014   -2.54    5.28   -0.11  -306.9    -3.4   -13.2  18.23   34069.  3.44   -57
2015  74 15  8   5909   -2.79    4.86   -0.25  -306.8    -4.0   -13.6  17.22   30457.  3.25   -55
2015  74 15  9   5806   -2.88    5.12   -0.91  -309.4    -4.3   -12.5  17.55   29972.  3.37   -53
2015  74 15 10   5795   -2.82    5.17   -1.06  -310.6    -5.8   -10.6  17.75   30242.  3.43   -51
2015  74 15 11   5773   -2.90    5.33   -0.97  -309.4    -5.3   -11.1  17.72   30005.  3.40   -49
2015  74 15 12   5766   -2.96    5.48   -0.55  -310.2    -4.6   -10.8  17.39   29783.  3.35   -48
2015  74 15 13   5761   -3.07    5.47   -0.36  -310.7    -4.4   -10.5  17.23   29925.  3.33   -44
2015  74 15 14   5724   -2.87    5.38   -1.01  -311.3    -4.5   -10.2  17.09   30661.  3.32   -40
2015  74 15 15   5721   -2.52    5.58   -0.28  -310.9    -4.9   -10.8  17.77   32370.  3.44   -36
2015  74 15 16   5741   -2.56    5.50   -0.52  -312.0    -3.7    -9.5  17.13   31673.  3.34   -34
2015  74 15 17   5662   -2.03    4.26   -0.89  -311.6    -7.0   -10.0  17.63   33860.  3.43   -33
2015  74 15 18   5612    0.20   -0.47   -4.48  -308.6   -16.1   -15.9  17.38   42308.  3.33   -35
2015  74 15 19   5637   -0.70    1.25   -4.65  -307.3   -19.4   -18.5  17.11   45687.  3.26   -34
2015  74 15 20   5544   -0.17    0.92   -4.90  -309.3   -11.6   -21.1  17.12   49475.  3.30   -31
2015  74 15 21   5512   -0.15    0.76   -4.43  -309.8   -12.2   -21.0  17.43   51758.  3.37   -28
2015  74 15 22   5562    0.34   -0.40   -4.45  -308.1   -13.6   -23.3  17.30   45800.  3.31   -25
2015  74 15 23   5454    0.85   -1.01   -4.15  -307.0   -15.0   -23.9  17.82   46697.  3.39   -25
2015  74 15 24   5490    0.51   -0.20   -4.46  -305.8   -16.3   -24.0  18.91   51778.  3.57   -29
2015  74 15 25   5454   -0.53    0.64   -4.64  -308.1   -13.1   -23.9  17.90   49985.  3.42   -34
2015  74 15 26   5392    0.28   -2.34   -3.78  -309.5   -13.6   -22.6  18.53   51184.  3.58   -37
2015  74 15 27   5427    0.90   -3.81   -3.56 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -37
2015  74 15 28 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -33
2015  74 15 29   5508    1.32   -2.05   -4.94 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -28
2015  74 15 30   5599    1.49   -4.18   -4.94  -312.8   -11.9   -11.2  17.28   61026.  3.39   -24
2015  74 15 31   5599    1.49   -4.18   -4.94  -312.8   -11.9   -11.2  17.28   61026.  3.39   -21
2015  74 15 32   5700    1.47   -4.53   -4.42  -312.8   -11.9   -11.2  17.28   61026.  3.39   -21
2015  74 15 33 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -21
2015  74 15 34   5811    2.09   -4.42   -4.43 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -20
2015  74 15 35   5811    2.09   -4.42   -4.43 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -20
2015  74 15 36 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -24
2015  74 15 37   5936    2.44   -4.79   -4.45 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -30
2015  74 15 38 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -30
2015  74 15 39   6075    2.63   -4.90   -4.56 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -27
2015  74 15 40   6075    2.63   -4.90   -4.56 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -25
2015  74 15 41 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -26
2015  74 15 42   6232    2.00   -4.35   -4.88 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -29
2015  74 15 43 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -32
2015  74 15 44   6185   -0.93   -1.14   -2.17 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -35
2015  74 15 45   6225   -0.95   -1.36   -2.39  -314.4   -11.5   -12.6  15.73   61334.  3.12   -30
2015  74 15 46   6338    0.40   -2.75   -3.67  -314.4   -11.5   -12.6  15.73   61334.  3.12   -30
2015  74 15 47   6164   -0.97   -0.31   -1.28  -314.4   -11.5   -12.6  15.73   61334.  3.12   -33
2015  74 15 48   6354   -1.13   -0.62   -1.78  -309.0   -18.6   -24.2  22.27   59499.  4.29   -40
2015  74 15 49   6261   -0.64   -0.47   -1.22  -309.9   -21.1   -26.2  23.81   72184.  4.63   -68
2015  74 15 50   6572    0.21   -2.18   -3.51  -310.4   -22.4   -27.2  24.63   78801.  4.81   -90
2015  74 15 51   6249   -0.74    0.00   -0.95 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -100
2015  74 15 52   6536   -1.80   -0.60   -2.14 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -87
2015  74 15 53   6567   -2.26   -0.62   -2.02  -309.3   -19.5   -24.5  22.80   66044.  4.41   -64
2015  74 15 54   6745   -0.63   -1.53   -3.17  -309.3   -19.5   -24.5  22.80   66044.  4.41   -75
2015  74 15 55   6641   -2.04   -0.32   -2.44  -309.3   -19.5   -24.5  22.80   66044.  4.41   -81
2015  74 15 56   6667   -2.16   -0.12   -2.83  -309.9   -21.3   -28.1  24.18   61681.  4.70   -72
2015  74 15 57   6662   -2.01    0.16   -3.09  -309.9   -21.3   -28.1  24.18   61681.  4.70   -58
2015  74 15 58   6734   -2.54    0.51   -2.12  -309.9   -21.3   -28.1  24.18   61681.  4.70   -52
2015  74 15 59   7055    0.01   -1.15   -2.46 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -50
2015  74 16  0   6799   -0.48    0.29   -0.82 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -59
2015  74 16  1   6421   -4.23    3.33    1.17  -325.3   -16.3    -6.8  18.82   50444.  4.00   -54
2015  74 16  2   6317   -4.75    4.30    1.34  -323.5   -14.7    -9.0  20.35   53404.  4.28   -53
2015  74 16  3   6488   -3.88    3.08    0.99  -319.6   -15.6    -8.1  19.99   63972.  4.10   -55
2015  74 16  4   6526   -3.81    2.73    0.26  -327.0   -11.3    -9.7  18.49   54595.  3.96   -61
2015  74 16  5   6545   -4.71    4.06    0.53  -323.2   -11.6   -10.7  19.18   56086.  4.02   -63
2015  74 16  6   5959   -4.81    4.86   -2.65  -318.2   -12.6   -17.9  19.96   58619.  4.07   -64
2015  74 16  7   5890   -4.89    5.10   -3.84  -326.9   -11.1   -25.8  16.07   50366.  3.46   -67
2015  74 16  8   6302   -4.65    4.63   -2.78  -324.1   -11.7   -18.8  18.86   62011.  3.98   -67
2015  74 16  9   5306   -4.95    2.97   -5.33  -315.6   -13.8   -17.2  21.75   75018.  4.35   -69
2015  74 16 10   5220   -4.88    2.74   -5.66  -320.0   -15.3   -23.1  18.62   58778.  3.84   -73
2015  74 16 11   5552   -5.41    3.39   -5.21  -317.4   -12.6   -20.5  18.98   56720.  3.85   -72
2015  74 16 12   6246   -4.65    4.15   -4.38  -324.2    -8.1   -16.8  18.63   60789.  3.93   -72
2015  74 16 13   5680   -5.57    4.54   -5.51  -325.4   -11.2   -26.0  16.59   50770.  3.54   -75
2015  74 16 14   5770   -5.03    5.00   -4.52  -324.9   -15.1   -25.8  16.72   49565.  3.56   -90
2015  74 16 15   5683   -3.73    1.69   -4.91  -319.9   -12.2   -24.0  18.10   49728.  3.73   -92
2015  74 16 16   5081   -4.28    2.52   -5.30  -311.4   -14.7   -21.2  21.40   55619.  4.18   -86
2015  74 16 17   5001   -3.35    4.79   -4.23  -316.4   -13.2   -21.7  21.57   49109.  4.35   -79
2015  74 16 18 999999 9999.99 9999.99 9999.99  -316.4   -16.5   -23.8  23.30   47908.  4.70   -75
2015  74 16 19   4987   -3.06    5.11   -4.17  -312.1    -6.7   -21.2  24.41   53366.  4.78   -78
2015  74 16 20   5037   -3.28    5.06   -4.12  -312.1    -6.7   -21.2  24.41   53366.  4.78   -77
2015  74 16 21   8442   -0.48   -1.00   -1.98  -312.1    -6.7   -21.2  24.41   53366.  4.78   -76
2015  74 16 22   5222   -2.31    5.93   -3.52 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -74
2015  74 16 23   5259   -2.32    5.87   -3.89 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -74
2015  74 16 24   5309   -2.01    5.40   -4.46 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -73
2015  74 16 25   5356   -1.86    5.11   -4.00 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -72
2015  74 16 26   5354   -3.02    3.79   -5.69 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -70
2015  74 16 27   5343   -3.82    4.69   -4.75  -314.4    -9.3   -13.2  20.15   47128.  3.99   -69
2015  74 16 28   5378   -3.56    5.15   -4.38  -314.4    -9.3   -13.2  20.15   47128.  3.99   -59
2015  74 16 29   5406   -3.85    5.56   -4.56 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -53
2015  74 16 30   5470   -4.08    5.94   -4.03 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -53
2015  74 16 31   5476   -4.02    5.89   -4.04  -315.8   -15.3   -15.7  18.65   51514.  3.74   -50
2015  74 16 32   5515   -3.70    5.60   -4.08  -315.8   -15.3   -15.7  18.65   51514.  3.74   -51
2015  74 16 33 999999 9999.99 9999.99 9999.99  -315.8   -15.3   -15.7  18.65   51514.  3.74   -49
2015  74 16 34   5626   -3.88    6.20   -3.60 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -45
2015  74 16 35   5678   -3.78    6.33   -3.89 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -46
2015  74 16 36   5727   -3.58    6.17   -3.57 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -47
2015  74 16 37   5776   -3.01    2.24   -5.96 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -47
2015  74 16 38   5818   -2.80    0.98   -6.67  -313.4   -14.4   -23.1  21.34   49348.  4.22   -49
2015  74 16 39   5849   -2.96    1.92   -6.30  -313.4   -14.4   -23.1  21.34   49348.  4.22   -49
2015  74 16 40   5889   -3.46    6.58   -3.32 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -47
2015  74 16 41   5916   -3.56    7.76   -1.79  -318.5    -6.0   -13.0  15.55   41975.  3.16   -48
2015  74 16 42   5934   -3.95    6.74   -2.53  -318.5    -6.0   -13.0  15.55   41975.  3.16   -49
2015  74 16 43   6043   -5.52    4.85   -3.16  -318.5    -6.0   -13.0  15.55   41975.  3.16   -51
2015  74 16 44   5991   -5.62    6.44   -2.35  -320.8    -1.3   -14.9  16.47   53295.  3.40   -52
2015  74 16 45   6186   -5.00    6.12   -3.35  -320.8    -1.3   -14.9  16.47   53295.  3.40   -59
2015  74 16 46   6034   -5.12    6.55   -2.82  -316.7    -6.2   -12.4  14.45   46637.  2.90   -68
2015  74 16 47   6051   -5.30    7.08   -2.81  -316.1    -6.9   -12.0  14.14   45620.  2.83   -76
2015  74 16 48   6081   -5.36    6.74   -3.08  -316.1    -6.9   -12.0  14.14   45620.  2.83   -81
2015  74 16 49   6087   -3.99    7.77   -0.33 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -86
2015  74 16 50   6016   -6.21    7.80   -0.94  -318.7    -2.3    -2.7  15.74   49201.  3.20   -88
2015  74 16 51   6027   -6.00    7.86   -0.92  -320.3    -3.4    -5.6  14.94   46345.  3.07   -91
2015  74 16 52   5937   -6.66    7.99   -0.88  -324.0    -1.9    -9.5  13.23   39186.  2.78   -88
2015  74 16 53   5949   -6.58    7.82   -1.03  -322.8    -1.4   -10.0  14.02   43729.  2.93   -89
2015  74 16 54   5879   -6.51    7.53   -0.70  -321.6    -3.4    -9.9  14.78   45510.  3.06   -81
2015  74 16 55   5801   -6.37    7.52   -0.28  -320.6    -7.1    -9.1  15.04   43894.  3.10   -78
2015  74 16 56   5802   -6.54    8.17   -0.52  -320.2    -4.4    -9.7  14.31   45720.  2.94   -76
2015  74 16 57   5820   -5.20    9.05   -1.63 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -77
2015  74 16 58   5818   -5.14    9.15   -1.63 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -86
2015  74 16 59   5813   -5.13    8.25   -1.48  -321.4    -3.4   -14.3  16.08   45786.  3.33  -102
2015  74 17  0   5768   -4.74    7.28   -0.55  -323.4    -2.0   -11.7  16.64   43075.  3.48  -115
2015  74 17  1   5771   -4.06    6.93   -0.19  -327.5     1.0    -6.3  17.84   37399.  3.83  -123
2015  74 17  2   5779   -4.00    7.07   -0.38 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -126
2015  74 17  3 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -130
2015  74 17  4   5799   -4.15    6.97   -0.12 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -135
2015  74 17  5   5769   -4.34    6.77    0.11  -322.4     1.9    -5.1  21.52   42582.  4.48  -136
2015  74 17  6   5717   -4.52    6.59    0.59  -324.7    -0.2    -6.3  22.01   40915.  4.64  -137
2015  74 17  7   5694   -4.33    5.84    1.83  -324.5    -2.2    -6.5  22.83   42506.  4.81  -131
2015  74 17  8   5721   -4.02    6.13    1.31  -326.2    -3.8    -5.1  22.74   46522.  4.84  -121
2015  74 17  9   5754   -3.92    5.86    1.64  -326.2    -3.8    -5.1  22.74   46522.  4.84  -107
2015  74 17 10   5787   -4.16    6.34    1.81 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -84
2015  74 17 11   5816   -4.28    6.47    1.86  -323.1    -8.7    -1.9  21.75   56909.  4.54   -64
2015  74 17 12   5841   -4.24    6.51    1.71  -323.1    -8.7    -1.9  21.75   56909.  4.54   -52
2015  74 17 13   5872   -4.01    6.10    1.48 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -65
2015  74 17 14   5899   -4.26    5.47    1.55  -327.7    -4.6    -2.8  23.38   48900.  5.02   -74
2015  74 17 15   5935   -4.36    5.74    1.70  -327.7    -4.6    -2.8  23.38   48900.  5.02   -82
2015  74 17 16   5972   -4.24    6.14    1.65 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -84
2015  74 17 17   6011   -4.31    6.06    1.54 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -83
2015  74 17 18   6050   -4.69    5.82    1.42  -325.0    -6.4    -7.0  21.48   52258.  4.54   -80
2015  74 17 19   6082   -4.37    5.57    1.49  -325.0    -6.4    -7.0  21.48   52258.  4.54   -79
2015  74 17 20   6112   -3.70    5.80    2.07 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -80
2015  74 17 21   6143   -4.28    5.32    1.48 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -74
2015  74 17 22   6162   -5.02    4.72    0.84  -325.2    -7.9    -7.8  23.77   39835.  5.03   -68
2015  74 17 23   6151   -5.15    3.88    0.94  -326.6    -9.8    -7.5  23.60   40513.  5.04   -69
2015  74 17 24   6188   -5.15    3.88    0.77  -328.9   -12.9    -6.9  23.30   41657.  5.05   -67
2015  74 17 25   6222   -5.45    3.39    0.44  -328.9   -12.9    -6.9  23.30   41657.  5.05   -72
2015  74 17 26   6271   -5.88    3.09    0.29 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -80
2015  74 17 27   6310   -5.92    3.21    0.31 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -91
2015  74 17 28   6345   -5.77    3.50    0.26  -329.2   -12.2    -8.9  23.61   36523.  5.13  -101
2015  74 17 29   6421   -5.28    4.36    0.99  -329.2   -12.2    -8.9  23.61   36523.  5.13  -115
2015  74 17 30   5784   -4.82    5.00    2.94 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -133
2015  74 17 31   6049   -5.32    4.72    2.52 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -150
2015  74 17 32   5713   -3.75    4.00    5.17  -321.8   -17.5     3.9  24.09   71312.  5.00  -159
2015  74 17 33   5695   -3.84    4.56    4.52  -321.6   -16.6     5.9  23.56   64998.  4.89  -160
2015  74 17 34   6164   -4.73    4.99    2.62  -321.2   -15.4     8.3  22.90   57338.  4.74  -155
2015  74 17 35   5664   -4.23    5.97    2.04  -323.7   -10.7     8.3  22.67   50754.  4.76  -151
2015  74 17 36   5856   -4.40    6.87   -0.26  -322.9   -12.7     5.7  21.49   48522.  4.49  -147
2015  74 17 37   6343   -4.64    5.27    1.34  -323.6   -11.4    -6.9  20.52   47406.  4.31  -149
2015  74 17 38   6306   -4.52    5.23    1.70  -326.5   -13.6     3.4  21.68   45886.  4.63  -148
2015  74 17 39   6076   -4.18    5.55    0.03  -324.2   -11.3     2.2  23.42   49559.  4.93  -149
2015  74 17 40   5872   -3.27    6.65   -1.98  -315.9   -11.2   -11.3  19.52   53556.  3.91  -155
2015  74 17 41   5672   -2.78    7.18   -3.66  -316.2   -14.3   -12.4  19.05   53176.  3.82  -165
2015  74 17 42   5523   -2.90    7.34   -4.12  -316.9   -13.4   -14.3  19.27   58273.  3.89  -167
2015  74 17 43   5667   -3.32    7.11   -2.82  -317.0   -11.8    -8.6  19.68   52785.  3.97  -163
